Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,State,City
B-26050,32.0,6.0,3.0,Clothing,Shirt,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,38.0,9.0,2.0,Clothing,Stole,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,284.0,44.0,6.0,Clothing,Hankerchief,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26050,382.0,92.0,2.0,Electronics,Printers,2019-06-03,Paridhi,Rajasthan,Jaipur
B-26051,184.0,85.0,6.0,Clothing,T-shirt,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,676.0,108.875,5.0,Furniture,Bookcases,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,669.0,74.0,5.0,Furniture,Bookcases,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,80.0,22.0,3.0,Clothing,Stole,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,216.0,50.0,4.0,Clothing,Stole,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,85.0,24.0,9.5,Clothing,Hankerchief,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,382.0,108.875,2.0,Clothing,Saree,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,490.0,88.0,2.0,Electronics,Accessories,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,737.5,108.875,7.0,Electronics,Printers,2019-07-03,Parishi,West Bengal,Kolkata
B-26051,600.0,102.0,5.0,Electronics,Electronic Games,2019-07-03,Parishi,West Bengal,Kolkata
B-26052,78.0,28.0,6.0,Clothing,Kurti,2019-08-03,Ajay,Karnataka,Bangalore
B-26052,101.0,16.0,4.0,Clothing,T-shirt,2019-08-03,Ajay,Karnataka,Bangalore
B-26052,145.0,0.0,3.0,Clothing,Saree,2019-08-03,Ajay,Karnataka,Bangalore
B-26052,148.0,23.0,4.0,Clothing,Kurti,2019-08-03,Ajay,Karnataka,Bangalore
B-26052,15.0,1.0,1.0,Clothing,Shirt,2019-08-03,Ajay,Karnataka,Bangalore
B-26052,25.0,7.0,2.0,Clothing,Stole,2019-08-03,Ajay,Karnataka,Bangalore
B-26052,737.5,108.875,3.0,Electronics,Accessories,2019-08-03,Ajay,Karnataka,Bangalore
B-26053,17.0,1.0,2.0,Clothing,Skirt,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,246.0,61.0,2.0,Furniture,Bookcases,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,425.0,108.875,7.0,Clothing,Saree,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,93.0,31.0,3.0,Electronics,Accessories,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,594.0,89.0,3.0,Furniture,Bookcases,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,85.0,2.0,6.0,Clothing,Stole,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,27.0,6.0,3.0,Clothing,Skirt,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,120.0,1.0,1.0,Furniture,Chairs,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26053,162.0,55.0,3.0,Clothing,Stole,2019-09-03,Kirti,Jammu and Kashmir,Kashmir
B-26054,246.0,98.0,5.0,Clothing,Hankerchief,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,88.0,20.0,2.0,Clothing,Saree,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,88.0,19.0,2.0,Clothing,Shirt,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,139.0,21.0,3.0,Electronics,Accessories,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,139.0,36.0,3.0,Clothing,Stole,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,138.0,11.0,5.0,Clothing,Stole,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,156.0,23.0,3.0,Clothing,Stole,2019-10-03,Mayank,Maharashtra,Mumbai
B-26054,559.0,108.875,2.0,Electronics,Electronic Games,2019-10-03,Mayank,Maharashtra,Mumbai
B-26055,227.0,48.0,5.0,Clothing,Stole,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,737.5,64.0,9.5,Furniture,Chairs,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,94.0,27.0,2.0,Clothing,T-shirt,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,213.0,4.0,9.5,Clothing,Shirt,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,250.0,-12.0,2.0,Electronics,Printers,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,43.0,11.0,1.0,Clothing,Saree,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,737.5,108.875,8.0,Furniture,Bookcases,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,671.0,108.875,9.0,Electronics,Phones,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26055,57.0,7.0,2.0,Clothing,Shirt,2019-10-03,Yaanvi,Madhya Pradesh,Indore
B-26056,70.0,24.0,3.0,Clothing,Stole,2019-10-03,Sonal,Bihar,Patna
B-26056,47.0,20.0,7.0,Clothing,Hankerchief,2019-10-03,Sonal,Bihar,Patna
B-26056,33.0,9.0,2.0,Clothing,Hankerchief,2019-10-03,Sonal,Bihar,Patna
B-26056,424.0,108.875,2.0,Clothing,Saree,2019-10-03,Sonal,Bihar,Patna
B-26056,391.0,90.0,6.0,Electronics,Phones,2019-10-03,Sonal,Bihar,Patna
B-26056,15.0,6.0,2.0,Clothing,Hankerchief,2019-10-03,Sonal,Bihar,Patna
B-26056,101.0,11.0,2.0,Clothing,Hankerchief,2019-10-03,Sonal,Bihar,Patna
B-26056,31.0,9.0,2.0,Clothing,Hankerchief,2019-10-03,Sonal,Bihar,Patna
B-26056,220.0,40.0,2.0,Electronics,Accessories,2019-10-03,Sonal,Bihar,Patna
B-26056,213.0,-80.125,3.0,Furniture,Bookcases,2019-10-03,Sonal,Bihar,Patna
B-26056,19.0,-18.0,4.0,Clothing,Kurti,2019-10-03,Sonal,Bihar,Patna
B-26056,206.0,18.0,4.0,Clothing,Hankerchief,2019-10-03,Sonal,Bihar,Patna
B-26057,736.0,108.875,5.0,Electronics,Printers,2019-10-03,Sharda,Kerala ,Thiruvananthapuram
B-26057,54.0,8.0,4.0,Clothing,T-shirt,2019-10-03,Sharda,Kerala ,Thiruvananthapuram
B-26057,659.0,-37.0,2.0,Furniture,Bookcases,2019-10-03,Sharda,Kerala ,Thiruvananthapuram
B-26057,224.0,87.0,3.0,Clothing,Trousers,2019-10-03,Sharda,Kerala ,Thiruvananthapuram
B-26058,212.0,97.0,7.0,Clothing,Hankerchief,2019-11-03,Aditya,Punjab,Chandigarh
B-26059,20.0,6.0,1.0,Clothing,T-shirt,2019-12-03,Rachna,Haryana,Chandigarh
B-26060,382.0,68.0,3.0,Clothing,Saree,2018-10-05,Chirag,Maharashtra,Mumbai
B-26061,508.0,108.875,2.0,Electronics,Accessories,2018-10-05,Anurag,Madhya Pradesh,Indore
B-26061,737.5,-68.0,3.0,Electronics,Printers,2018-10-05,Anurag,Madhya Pradesh,Indore
B-26061,206.0,12.0,1.0,Electronics,Printers,2018-10-05,Anurag,Madhya Pradesh,Indore
B-26061,642.0,108.875,5.0,Clothing,Saree,2018-10-05,Anurag,Madhya Pradesh,Indore
B-26061,109.0,52.0,2.0,Clothing,Stole,2018-10-05,Anurag,Madhya Pradesh,Indore
B-26061,27.0,8.0,2.0,Clothing,T-shirt,2018-10-05,Anurag,Madhya Pradesh,Indore
B-26062,44.0,-40.0,3.0,Clothing,Stole,2018-10-05,Tushina,Goa,Goa
B-26062,50.0,-17.0,2.0,Clothing,Stole,2018-10-05,Tushina,Goa,Goa
B-26062,13.0,-2.0,1.0,Clothing,Stole,2018-10-05,Tushina,Goa,Goa
B-26063,241.0,-77.0,4.0,Electronics,Electronic Games,2018-10-05,Farah,Nagaland,Kohima
B-26064,75.0,2.0,5.0,Clothing,Leggings,2018-10-05,Ankita,Maharashtra,Mumbai
B-26064,61.0,3.0,4.0,Clothing,Hankerchief,2018-10-05,Ankita,Maharashtra,Mumbai
B-26064,122.0,38.0,6.0,Clothing,T-shirt,2018-10-05,Ankita,Maharashtra,Mumbai
B-26064,22.0,0.0,2.0,Clothing,Saree,2018-10-05,Ankita,Maharashtra,Mumbai
B-26065,146.0,19.0,5.0,Clothing,Stole,2018-10-05,Nida,Madhya Pradesh,Indore
B-26066,86.0,22.0,2.0,Clothing,Saree,2018-10-05,Priyanka,Maharashtra,Pune
B-26067,618.0,27.0,4.0,Furniture,Bookcases,2018-10-05,Tulika,Madhya Pradesh,Bhopal
B-26067,53.0,2.0,4.0,Clothing,Hankerchief,2018-10-05,Tulika,Madhya Pradesh,Bhopal
B-26067,737.5,108.875,6.0,Clothing,Saree,2018-10-05,Tulika,Madhya Pradesh,Bhopal
B-26067,737.5,-14.0,7.0,Electronics,Printers,2018-10-05,Tulika,Madhya Pradesh,Bhopal
B-26067,67.0,2.0,4.0,Clothing,T-shirt,2018-10-05,Tulika,Madhya Pradesh,Bhopal
B-26068,193.0,33.0,5.0,Electronics,Accessories,2018-10-05,Shefali,Rajasthan,Jaipur
B-26069,55.0,18.0,2.0,Clothing,Kurti,2018-10-05,Sanskriti,West Bengal,Kolkata
B-26070,54.0,12.0,4.0,Clothing,Shirt,2018-10-05,Shruti,Karnataka,Bangalore
B-26070,582.0,108.875,5.0,Furniture,Furnishings,2018-10-05,Shruti,Karnataka,Bangalore
B-26070,75.0,29.0,1.0,Clothing,Trousers,2018-10-05,Shruti,Karnataka,Bangalore
B-26070,14.0,7.0,2.0,Clothing,Hankerchief,2018-10-05,Shruti,Karnataka,Bangalore
B-26071,21.0,4.0,3.0,Clothing,Hankerchief,2018-10-05,Subhashree,Jammu and Kashmir,Kashmir
B-26072,313.0,44.0,3.0,Electronics,Electronic Games,2018-10-05,Sweta,Maharashtra,Mumbai
B-26073,37.0,17.0,3.0,Clothing,Hankerchief,2018-10-05,Pournamasi,Madhya Pradesh,Indore
B-26073,290.0,108.875,9.0,Clothing,Stole,2018-10-05,Pournamasi,Madhya Pradesh,Indore
B-26073,122.0,11.0,4.0,Clothing,Hankerchief,2018-10-05,Pournamasi,Madhya Pradesh,Indore
B-26073,29.0,9.0,3.0,Clothing,Saree,2018-10-05,Pournamasi,Madhya Pradesh,Indore
B-26073,737.5,108.875,4.0,Electronics,Printers,2018-10-05,Pournamasi,Madhya Pradesh,Indore
B-26074,57.0,21.0,4.0,Clothing,Leggings,2018-10-05,Bharat,Gujarat,Ahmedabad
B-26075,34.0,12.0,2.0,Clothing,Stole,2018-10-05,Pearl,Maharashtra,Pune
B-26076,91.0,22.0,2.0,Clothing,Stole,2018-10-05,Jahan,Madhya Pradesh,Bhopal
B-26076,133.0,46.0,5.0,Clothing,Shirt,2018-10-05,Jahan,Madhya Pradesh,Bhopal
B-26076,60.0,13.0,2.0,Clothing,T-shirt,2018-10-05,Jahan,Madhya Pradesh,Bhopal
B-26076,19.0,4.0,2.0,Clothing,Saree,2018-10-05,Jahan,Madhya Pradesh,Bhopal
B-26076,450.0,108.875,4.0,Furniture,Bookcases,2018-10-05,Jahan,Madhya Pradesh,Bhopal
B-26077,62.0,11.0,7.0,Clothing,Hankerchief,2018-10-05,Divsha,Rajasthan,Jaipur
B-26078,17.0,8.0,2.0,Clothing,Skirt,2018-10-05,Kasheen,West Bengal,Kolkata
B-26078,44.0,20.0,2.0,Clothing,T-shirt,2018-10-05,Kasheen,West Bengal,Kolkata
B-26078,557.0,108.875,2.0,Electronics,Electronic Games,2018-10-05,Kasheen,West Bengal,Kolkata
B-26078,137.0,63.0,3.0,Clothing,Stole,2018-10-05,Kasheen,West Bengal,Kolkata
B-26079,18.0,3.0,2.0,Clothing,Hankerchief,2018-10-05,Hazel,Karnataka,Bangalore
B-26080,109.0,35.0,6.0,Clothing,T-shirt,2018-10-05,Sonakshi,Jammu and Kashmir,Kashmir
B-26081,359.0,-80.125,5.0,Furniture,Bookcases,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26081,93.0,-80.125,3.0,Clothing,Saree,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26081,169.0,0.0,3.0,Electronics,Accessories,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26081,79.0,33.0,4.0,Clothing,Stole,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26081,24.0,11.0,3.0,Clothing,Hankerchief,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26081,637.0,50.0,5.0,Clothing,Saree,2018-10-05,Aarushi,Tamil Nadu,Chennai
B-26082,95.0,5.0,2.0,Clothing,Stole,2018-10-05,Jitesh,Uttar Pradesh,Lucknow
B-26083,43.0,8.0,3.0,Clothing,Leggings,2018-10-05,Yogesh,Bihar,Patna
B-26083,145.0,16.0,3.0,Clothing,T-shirt,2018-10-05,Yogesh,Bihar,Patna
B-26083,34.0,3.0,3.0,Clothing,Saree,2018-10-05,Yogesh,Bihar,Patna
B-26083,143.0,6.0,2.0,Electronics,Accessories,2018-10-05,Yogesh,Bihar,Patna
B-26083,45.0,17.0,1.0,Electronics,Accessories,2018-10-05,Yogesh,Bihar,Patna
B-26084,209.0,-63.0,4.0,Electronics,Electronic Games,2018-10-05,Anita,Kerala ,Thiruvananthapuram
B-26085,86.0,22.0,2.0,Clothing,Saree,2018-10-05,Shrichand,Punjab,Chandigarh
B-26085,737.5,108.875,3.0,Clothing,Trousers,2018-10-05,Shrichand,Punjab,Chandigarh
B-26085,40.0,17.0,2.0,Clothing,Stole,2018-10-05,Shrichand,Punjab,Chandigarh
B-26085,132.0,-10.0,3.0,Clothing,Saree,2018-10-05,Shrichand,Punjab,Chandigarh
B-26086,43.0,17.0,2.0,Clothing,T-shirt,2018-10-05,Mukesh,Haryana,Chandigarh
B-26086,737.5,101.0,6.0,Electronics,Printers,2018-10-05,Mukesh,Haryana,Chandigarh
B-26086,25.0,2.0,2.0,Clothing,Hankerchief,2018-10-05,Mukesh,Haryana,Chandigarh
B-26087,119.0,56.0,7.0,Clothing,Saree,2018-10-05,Vandana,Himachal Pradesh,Simla
B-26087,46.0,13.0,3.0,Clothing,Hankerchief,2018-10-05,Vandana,Himachal Pradesh,Simla
B-26087,311.0,40.0,1.0,Electronics,Electronic Games,2018-10-05,Vandana,Himachal Pradesh,Simla
B-26087,40.0,10.0,2.0,Clothing,Stole,2018-10-05,Vandana,Himachal Pradesh,Simla
B-26087,180.0,0.0,8.0,Clothing,Stole,2018-10-05,Vandana,Himachal Pradesh,Simla
B-26088,11.0,5.0,2.0,Clothing,Hankerchief,2018-10-05,Bhavna,Sikkim,Gangtok
B-26089,59.0,24.0,6.0,Clothing,Kurti,2018-10-05,Kanak,Goa,Goa
B-26089,27.0,4.0,1.0,Clothing,Hankerchief,2018-10-05,Kanak,Goa,Goa
B-26089,139.0,14.0,3.0,Clothing,Kurti,2018-10-05,Kanak,Goa,Goa
B-26090,80.0,22.0,3.0,Clothing,Stole,2018-10-05,Sagar,Nagaland,Kohima
B-26091,158.0,69.0,3.0,Clothing,Stole,2018-10-05,Manju,Andhra Pradesh,Hyderabad
B-26091,29.0,10.0,4.0,Clothing,Hankerchief,2018-10-05,Manju,Andhra Pradesh,Hyderabad
B-26091,59.0,10.0,4.0,Clothing,Leggings,2018-10-05,Manju,Andhra Pradesh,Hyderabad
B-26092,97.0,14.0,2.0,Clothing,T-shirt,2018-10-05,Ramesh,Gujarat,Ahmedabad
B-26093,33.0,-1.0,1.0,Clothing,Saree,2018-10-05,Sarita,Maharashtra,Pune
B-26093,737.5,108.875,8.0,Electronics,Printers,2018-10-05,Sarita,Maharashtra,Pune
B-26093,737.5,51.0,5.0,Furniture,Bookcases,2018-10-05,Sarita,Maharashtra,Pune
B-26093,492.0,108.875,2.0,Electronics,Accessories,2018-10-05,Sarita,Maharashtra,Pune
B-26093,81.0,41.0,5.0,Clothing,Leggings,2018-10-05,Sarita,Maharashtra,Pune
B-26093,49.0,5.0,4.0,Clothing,Hankerchief,2018-10-05,Sarita,Maharashtra,Pune
B-26093,148.0,25.0,3.0,Clothing,Saree,2018-10-05,Sarita,Maharashtra,Pune
B-26094,152.0,50.0,6.0,Clothing,Stole,2018-10-05,Deepak,Madhya Pradesh,Bhopal
B-26095,6.0,1.0,1.0,Clothing,Kurti,2018-10-05,Monisha,Rajasthan,Jaipur
B-26096,45.0,9.0,3.0,Clothing,Leggings,2018-10-05,Atharv,West Bengal,Kolkata
B-26096,103.0,46.0,2.0,Clothing,Saree,2018-10-05,Atharv,West Bengal,Kolkata
B-26096,140.0,56.0,4.0,Clothing,Shirt,2018-10-05,Atharv,West Bengal,Kolkata
B-26096,88.0,11.0,3.0,Electronics,Accessories,2018-10-05,Atharv,West Bengal,Kolkata
B-26096,451.0,25.0,3.0,Electronics,Phones,2018-10-05,Atharv,West Bengal,Kolkata
B-26096,264.0,-26.0,3.0,Clothing,Trousers,2018-10-05,Atharv,West Bengal,Kolkata
B-26097,97.0,12.0,2.0,Clothing,Hankerchief,2018-10-05,Vini,Karnataka,Bangalore
B-26097,14.0,5.0,1.0,Clothing,Hankerchief,2018-10-05,Vini,Karnataka,Bangalore
B-26097,19.0,8.0,2.0,Clothing,Hankerchief,2018-10-05,Vini,Karnataka,Bangalore
B-26097,39.0,18.0,2.0,Clothing,Leggings,2018-10-05,Vini,Karnataka,Bangalore
B-26097,185.0,-26.0,6.0,Furniture,Chairs,2018-10-05,Vini,Karnataka,Bangalore
B-26097,663.0,-80.125,5.0,Electronics,Printers,2018-10-05,Vini,Karnataka,Bangalore
B-26097,671.0,-80.125,5.0,Electronics,Electronic Games,2018-10-05,Vini,Karnataka,Bangalore
B-26098,82.0,8.0,3.0,Electronics,Accessories,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26098,497.0,108.875,3.0,Furniture,Chairs,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26098,96.0,48.0,5.0,Clothing,Leggings,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26098,409.0,86.0,3.0,Clothing,Saree,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26098,59.0,15.0,2.0,Clothing,T-shirt,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26098,46.0,14.0,5.0,Clothing,Skirt,2018-10-05,Pinky,Jammu and Kashmir,Kashmir
B-26099,9.0,3.0,1.0,Clothing,Skirt,2018-10-05,Bhishm,Maharashtra,Mumbai
B-26099,207.0,37.0,4.0,Clothing,Hankerchief,2018-10-05,Bhishm,Maharashtra,Mumbai
B-26099,737.5,108.875,5.0,Electronics,Phones,2018-10-05,Bhishm,Maharashtra,Mumbai
B-26099,737.5,108.875,5.0,Clothing,Trousers,2018-10-05,Bhishm,Maharashtra,Mumbai
B-26100,737.5,108.875,2.0,Furniture,Chairs,2018-10-05,Hitika,Madhya Pradesh,Indore
B-26100,34.0,10.0,2.0,Clothing,T-shirt,2018-10-05,Hitika,Madhya Pradesh,Indore
B-26100,72.0,16.0,2.0,Clothing,Shirt,2018-10-05,Hitika,Madhya Pradesh,Indore
